Company,Industry,Revenue,Employees,#job30,#job90,MonthlyCharge,TotalCharge,Churn
comp_9343,retail,32750,8188,4,39,482,497,1
comp_9344,energy,72300,36150,7,13,788,2454,1
comp_9345,IT,99800,49900,8,81,593,3176,1
comp_9346,consulting,18820,4705,3,14,348,925,1
comp_9347,consulting,91480,22870,7,44,1189,1702,1
comp_9348,consulting,98380,24595,8,54,956,2495,1
comp_9349,IT,33550,16775,3,76,273,1844,1
comp_9350,service,11090,2772,6,13,403,761,1
comp_9351,IT,23160,11580,5,52,334,369,1
comp_9352,retail,26470,13235,7,65,620,2254,1
comp_9353,consulting,53570,17857,8,58,1073,8912,1
comp_9354,consulting,41920,20960,4,10,837,3788,1
comp_9355,energy,87740,29247,4,45,363,410,1
comp_9356,retail,63740,21247,6,49,1162,1177,1
comp_9357,finance,90600,30200,6,72,432,1081,0
comp_9358,retail,36640,9160,7,26,677,1651,1
comp_9359,travel,14620,4873,4,39,373,1020,1
comp_9360,gov,6430,3215,6,28,344,1521,0
comp_9361,travel,38340,12780,8,77,832,7768,0
comp_9362,travel,78100,39050,4,33,1139,1688,1
comp_9363,finance,46550,15517,4,70,393,1897,1
comp_9364,health,77680,38840,6,43,108,465,0
comp_9365,travel,74070,24690,7,40,822,1414,0
comp_9366,service,97340,48670,3,44,1178,3248,1
comp_9367,finance,72550,18138,5,96,1112,3154,0
comp_9368,finance,3330,1110,5,92,593,618,0
comp_9369,finance,88810,22202,3,48,960,4815,1
comp_9370,travel,1080,360,3,46,499,1864,1
comp_9371,health,9030,2258,9,16,619,3545,1
comp_9372,gov,36270,9068,5,14,132,706,1
comp_9373,retail,37380,12460,9,64,883,1945,1
comp_9374,IT,64970,32485,4,60,294,1256,1
comp_9375,consulting,81690,27230,7,58,143,569,1
comp_9376,service,68040,17010,3,14,171,227,1
comp_9377,health,67720,16930,7,69,589,1412,0
comp_9378,service,89580,29860,9,23,424,4088,0
comp_9379,energy,85940,21485,5,28,563,3502,0
comp_9380,service,49450,16483,7,30,807,3238,0
comp_9381,gov,4790,1198,5,85,576,2440,0
comp_9382,energy,76170,38085,3,51,371,1168,1
comp_9383,service,93470,23368,9,13,364,557,1
comp_9384,consulting,41310,20655,3,16,359,427,1
comp_9385,travel,1720,860,8,96,564,761,0
comp_9386,energy,9220,3073,3,77,177,683,1
comp_9387,consulting,66520,22173,6,52,926,960,1
comp_9388,consulting,29460,9820,5,78,882,2036,1
comp_9389,service,37240,18620,4,49,179,336,1
comp_9390,retail,45950,22975,6,84,776,1045,1
comp_9391,service,17500,5833,3,95,232,239,1
comp_9392,health,2670,1335,9,97,1183,2090,0
comp_9393,IT,31450,10483,4,42,1020,7591,1
comp_9394,retail,72540,18135,7,16,719,3699,1
comp_9395,health,79290,26430,5,41,239,415,0
comp_9396,service,48360,12090,3,48,955,2512,1
comp_9397,finance,71710,17928,6,67,815,2031,0
comp_9398,gov,19200,4800,9,17,1109,1308,1
comp_9399,gov,73260,36630,8,79,1073,3117,0
comp_9400,energy,11080,3693,7,93,567,2612,0
comp_9401,travel,87370,43685,9,56,419,1389,0
comp_9402,finance,58400,14600,8,65,960,1131,0
comp_9403,energy,23040,11520,5,40,865,4762,0
comp_9404,travel,2670,890,8,27,211,1273,0
comp_9405,finance,57200,19067,3,26,319,2125,1
comp_9406,health,3030,1515,3,32,240,494,1
comp_9407,IT,11780,5890,4,69,626,1947,1
comp_9408,retail,86570,21642,7,18,150,364,1
comp_9409,energy,37780,18890,6,82,1123,1537,0
comp_9410,retail,55050,13762,6,12,311,2126,1
comp_9411,gov,30210,10070,8,54,599,640,0
comp_9412,service,95340,47670,7,75,414,515,0
comp_9413,finance,36550,12183,6,68,323,370,0
comp_9414,retail,68740,17185,8,64,1029,1155,1
comp_9415,service,21520,10760,7,75,351,353,0
comp_9416,IT,56310,28155,8,81,271,968,1
comp_9417,consulting,24730,8243,7,36,864,6329,1
comp_9418,travel,85340,28447,5,28,371,522,0
comp_9419,finance,24350,12175,7,81,260,1478,0
comp_9420,IT,2110,528,6,48,257,936,1
comp_9421,energy,2620,1310,6,80,1104,1138,0
comp_9422,gov,25080,8360,5,38,1156,10666,0
comp_9423,health,49650,12412,7,79,992,1299,0
comp_9424,retail,10520,2630,7,44,639,943,1
comp_9425,consulting,64710,32355,3,44,917,5764,1
comp_9426,IT,82340,27447,7,50,844,1203,1
comp_9427,travel,29890,14945,6,50,374,809,0
comp_9428,health,96410,48205,9,70,514,1957,0
comp_9429,energy,87430,21858,6,21,463,3039,0
comp_9430,gov,12470,3118,7,62,443,805,0
comp_9431,health,86130,28710,4,62,447,1365,1
comp_9432,IT,69830,17458,7,40,712,4889,1
comp_9433,IT,67260,16815,9,41,464,2694,1
comp_9434,IT,80480,26827,7,41,329,885,1
comp_9435,retail,56790,18930,3,55,985,1595,1
comp_9436,service,53440,26720,7,72,153,1035,0
comp_9437,service,88770,22192,9,85,468,4040,0
comp_9438,energy,38350,12783,8,53,764,3323,0
comp_9439,finance,83730,27910,4,31,531,1489,1
comp_9440,finance,77590,19398,3,99,676,4911,1
comp_9441,consulting,24690,12345,3,36,101,594,1
comp_9442,travel,74090,18522,7,54,792,1859,0
comp_9443,consulting,16970,8485,4,12,832,1503,1
comp_9444,gov,97790,32597,6,72,947,10380,0
comp_9445,energy,93530,31177,6,42,790,3838,0
comp_9446,gov,37070,18535,6,14,1176,1235,1
comp_9447,health,34300,17150,3,60,923,1241,1
comp_9448,gov,7890,3945,4,41,537,3110,1
comp_9449,gov,43550,21775,4,41,987,1356,1
comp_9450,service,73390,24463,3,68,932,2534,1
comp_9451,retail,87940,43970,4,75,435,462,1
comp_9452,service,77040,19260,5,26,727,754,0
comp_9453,service,83590,41795,3,12,528,2126,1
comp_9454,finance,92390,23098,3,73,1126,2367,1
comp_9455,health,12750,6375,3,58,992,2004,1
comp_9456,health,87640,29213,6,59,643,2578,0
comp_9457,retail,14790,4930,9,19,425,1980,1
comp_9458,consulting,66860,16715,3,13,1024,4137,1
comp_9459,health,52400,26200,4,75,1085,1173,1
comp_9460,energy,48100,12025,6,16,807,1496,1
comp_9461,retail,67420,16855,5,16,275,2611,1
comp_9462,energy,77910,25970,5,23,680,956,0
comp_9463,gov,53900,13475,8,51,1198,2524,0
comp_9464,energy,6050,1512,9,95,1035,2052,0
comp_9465,service,20800,6933,9,95,213,861,0
comp_9466,energy,70520,35260,3,57,1126,9922,1
comp_9467,finance,96600,24150,9,55,127,469,0
comp_9468,IT,94560,47280,7,85,246,1141,1
comp_9469,travel,21920,10960,4,51,563,651,1
comp_9470,health,75900,25300,5,97,761,1091,0
comp_9471,energy,56680,18893,5,28,746,2987,0
comp_9472,consulting,96800,48400,5,90,687,954,1
comp_9473,health,94980,31660,8,77,201,263,0
comp_9474,service,60510,20170,6,54,1111,2217,0
comp_9475,travel,96570,48285,4,82,618,869,1
comp_9476,service,77490,25830,3,78,751,2210,1
comp_9477,health,6920,1730,4,66,387,925,1
comp_9478,travel,19690,9845,4,61,324,1549,1
comp_9479,health,82110,41055,9,73,851,2907,0
comp_9480,energy,10840,2710,9,74,126,503,0
comp_9481,energy,94550,23638,3,70,146,1320,1
comp_9482,travel,17720,5907,4,31,168,1931,1
comp_9483,health,70100,23367,8,17,279,379,1
comp_9484,retail,36040,18020,6,35,760,2132,1
comp_9485,service,85920,42960,9,71,167,780,0
comp_9486,IT,59310,19770,7,61,414,1450,1
comp_9487,travel,6920,1730,5,21,998,3199,0
comp_9488,energy,21030,5258,7,72,367,884,0
comp_9489,finance,36070,9018,8,23,714,946,0
comp_9490,service,46230,15410,7,42,197,1210,0
comp_9491,finance,26320,8773,4,38,827,906,1
comp_9492,finance,46820,15607,9,88,213,440,0
comp_9493,health,89540,29847,7,98,594,2063,0
comp_9494,IT,33710,8428,6,42,452,2578,1
comp_9495,service,41500,10375,8,95,158,237,0
comp_9496,IT,31940,10647,5,99,1011,2769,1
comp_9497,IT,74330,18582,5,68,286,518,1
comp_9498,consulting,50190,25095,6,86,379,1531,1
comp_9499,service,4710,1570,8,58,360,718,0
comp_9500,gov,89750,29917,9,48,201,920,0
comp_9501,retail,93980,31327,5,21,752,2609,1
comp_9502,gov,63460,21153,3,13,774,5116,1
comp_9503,IT,84320,28107,6,51,877,2103,1
comp_9504,health,96320,24080,5,41,628,1846,0
comp_9505,energy,14590,3648,9,58,528,2220,0
comp_9506,retail,98320,24580,4,88,846,1132,1
comp_9507,health,93650,46825,7,68,214,368,0
comp_9508,IT,71970,23990,9,34,1025,7309,1
comp_9509,consulting,92770,23192,8,55,1192,5897,1
comp_9510,consulting,20660,5165,9,21,861,4219,1
comp_9511,consulting,69650,23217,4,17,210,308,1
comp_9512,travel,38800,19400,9,46,302,1535,0
comp_9513,gov,34160,17080,9,88,135,1038,0
comp_9514,IT,33490,16745,8,40,597,1924,1
comp_9515,travel,77280,19320,3,21,1191,1905,1
comp_9516,finance,8090,2022,3,96,1075,1707,1
comp_9517,gov,77000,38500,3,56,1068,3206,1
comp_9518,service,39180,19590,3,57,233,978,1
comp_9519,retail,55080,27540,6,99,1164,5870,1
comp_9520,gov,57150,19050,9,92,763,1521,0
comp_9521,energy,98660,24665,4,96,721,3387,1
comp_9522,gov,49250,24625,9,91,1010,1217,0
comp_9523,retail,70090,35045,9,78,1002,8157,1
comp_9524,energy,5770,2885,6,83,1029,1428,0
comp_9525,IT,58920,14730,4,51,1086,4110,1
comp_9526,IT,90300,45150,9,63,254,1393,1
comp_9527,energy,27050,6762,5,68,588,1737,0
comp_9528,retail,47560,15853,6,82,313,428,1
comp_9529,retail,69120,17280,7,33,157,218,1
comp_9530,consulting,43270,10818,3,17,989,2135,1
comp_9531,IT,47100,11775,8,72,294,1156,1
comp_9532,travel,38700,12900,9,92,209,550,0
comp_9533,retail,52200,13050,6,86,537,2989,1
comp_9534,consulting,98180,32727,4,48,293,1230,1
comp_9535,finance,73590,36795,3,63,1152,10941,1
comp_9536,service,51000,17000,9,36,398,2859,0
comp_9537,health,25330,8443,9,48,107,386,0
comp_9538,health,96810,32270,4,48,1160,2117,1
comp_9539,energy,82360,20590,3,18,585,1564,1
comp_9540,travel,15410,5137,5,47,646,4857,0
comp_9541,gov,12070,3018,6,59,315,1465,0
comp_9542,travel,66090,33045,7,49,1171,4154,0
comp_9543,consulting,63790,15948,9,95,606,1890,1
comp_9544,finance,96560,48280,4,92,925,1724,1
comp_9545,service,79610,19902,9,43,357,557,0
comp_9546,consulting,85510,42755,3,26,313,835,1
comp_9547,travel,39410,19705,4,27,975,2422,1
comp_9548,retail,96860,32287,5,23,543,1485,1
comp_9549,energy,46160,11540,8,11,196,1170,1
comp_9550,energy,12340,4113,5,21,1141,5560,0
comp_9551,energy,43660,21830,8,60,740,894,0
comp_9552,finance,65910,32955,7,70,138,396,0
comp_9553,health,32010,10670,9,93,734,791,0
comp_9554,finance,26080,8693,9,18,102,182,1
comp_9555,retail,60420,30210,4,43,859,1345,1
comp_9556,energy,97180,32393,9,44,300,2194,0
comp_9557,health,53470,26735,9,81,211,1391,0
comp_9558,retail,70020,23340,4,28,839,3897,1
comp_9559,retail,55340,18447,6,14,173,831,1
comp_9560,travel,32270,16135,7,82,966,2579,0
comp_9561,travel,79370,19842,4,78,337,458,1
comp_9562,retail,67270,16818,3,32,593,4169,1
comp_9563,consulting,43950,14650,5,43,588,1062,1
comp_9564,service,48910,24455,5,64,511,3294,0
comp_9565,retail,11270,2818,7,77,262,1205,1
comp_9566,travel,48080,16027,4,85,105,330,1
comp_9567,gov,74210,24737,8,80,1149,5121,0
comp_9568,finance,11490,5745,7,34,598,2341,0
comp_9569,IT,66670,33335,8,70,679,2743,1
comp_9570,retail,16880,5627,9,66,124,357,1
comp_9571,IT,73590,36795,3,68,975,1595,1
comp_9572,service,99280,49640,5,41,834,2803,0
comp_9573,finance,95100,47550,9,33,1138,4878,0
comp_9574,retail,9540,3180,7,12,495,2364,1
comp_9575,finance,2100,1050,5,60,1020,4229,0
comp_9576,health,96280,48140,7,61,635,1208,0
comp_9577,service,46880,11720,8,67,1012,1512,0
comp_9578,health,82100,41050,5,21,249,907,0
comp_9579,energy,57800,14450,9,74,1042,1215,0
comp_9580,service,90050,30017,6,79,1105,1903,0
comp_9581,travel,98330,49165,5,81,470,1868,0
comp_9582,service,80540,26847,9,84,908,4360,0
comp_9583,IT,28700,7175,3,61,773,2500,1
comp_9584,IT,10970,2742,4,94,975,5163,1
comp_9585,health,47300,11825,3,25,230,873,1
comp_9586,travel,77340,38670,6,23,1173,2180,0
comp_9587,IT,59900,29950,5,52,996,2545,1
comp_9588,consulting,67760,16940,7,61,414,1186,1
comp_9589,travel,17390,8695,8,75,110,1058,0
comp_9590,service,83820,20955,5,96,1042,1751,0
comp_9591,finance,72610,24203,7,69,952,8173,0
comp_9592,finance,80780,20195,8,16,590,3155,1
comp_9593,gov,64800,21600,3,50,723,785,1
comp_9594,retail,14660,7330,5,62,549,3593,1
comp_9595,health,3670,918,6,83,639,1156,0
comp_9596,IT,32380,10793,9,87,382,738,1
comp_9597,gov,82150,27383,8,24,897,6014,0
comp_9598,retail,99650,24912,4,19,557,1223,1
comp_9599,finance,55720,13930,6,16,980,3576,1
comp_9600,retail,68740,22913,8,71,338,1017,1
comp_9601,consulting,67060,33530,6,48,773,898,1
comp_9602,IT,11910,2978,5,94,1109,11477,1
comp_9603,finance,92550,46275,4,92,871,4912,1
comp_9604,consulting,70000,35000,5,85,269,782,1
comp_9605,gov,23960,11980,5,53,818,1397,0
comp_9606,consulting,97800,32600,7,70,738,801,1
comp_9607,energy,50050,25025,6,45,671,2019,0
comp_9608,health,75510,37755,7,43,798,5566,0
comp_9609,energy,62700,20900,6,71,912,3248,0
comp_9610,service,61400,20467,6,58,395,3103,0
comp_9611,retail,11200,2800,8,93,1012,9007,1
comp_9612,retail,30060,10020,6,82,785,2785,1
comp_9613,service,86880,28960,4,66,952,3224,1
comp_9614,gov,54930,13732,5,96,526,795,0
comp_9615,gov,95530,23882,6,58,1144,1618,0
comp_9616,service,20200,6733,4,11,601,1546,1
comp_9617,consulting,70900,23633,7,50,115,418,1
comp_9618,finance,37520,12507,5,24,799,2708,0
comp_9619,consulting,55930,13982,7,30,665,2828,1
comp_9620,health,63430,21143,8,78,172,665,0
comp_9621,service,35240,8810,8,44,1018,10812,0
comp_9622,energy,15190,5063,5,35,1097,11068,0
comp_9623,energy,23250,7750,4,66,796,2155,1
comp_9624,finance,16120,4030,4,80,955,4729,1
comp_9625,consulting,19700,9850,4,60,142,405,1
comp_9626,gov,3990,1330,9,98,1070,3754,0
comp_9627,service,91190,22798,7,33,420,2816,0
comp_9628,gov,78190,26063,8,69,822,2231,0
comp_9629,retail,30120,7530,8,11,234,302,1
comp_9630,energy,93220,46610,4,20,522,1859,1
comp_9631,retail,260,65,5,21,832,1310,1
comp_9632,IT,75250,37625,6,61,115,726,1
comp_9633,IT,25720,6430,8,40,707,1837,1
comp_9634,service,36170,9042,3,11,1014,7496,1
comp_9635,IT,13070,6535,7,86,137,540,1
comp_9636,retail,13210,4403,4,92,511,2589,1
comp_9637,gov,38290,12763,9,38,772,2010,0
comp_9638,retail,14700,3675,8,42,128,183,1
comp_9639,travel,91170,45585,8,24,324,1375,0
comp_9640,energy,7200,2400,5,21,474,1421,0
comp_9641,service,24970,8323,7,20,157,1040,0
comp_9642,consulting,83390,27797,8,74,1116,8022,1
comp_9643,retail,61750,30875,4,75,1174,4636,1
comp_9644,consulting,72500,36250,8,92,542,3565,1
comp_9645,health,77170,25723,6,55,760,5190,0
comp_9646,consulting,82770,20692,7,45,184,864,1
comp_9647,travel,69680,17420,4,11,337,1342,1
comp_9648,finance,44860,14953,9,22,706,709,0
comp_9649,health,41850,13950,5,56,331,341,0
comp_9650,IT,8810,4405,6,50,697,1576,1
comp_9651,IT,64210,16052,3,28,351,865,1
comp_9652,service,81250,40625,8,85,944,1042,0
comp_9653,service,61270,20423,4,91,475,698,1
comp_9654,health,93030,31010,4,53,1107,2314,1
comp_9655,health,51870,12968,8,93,248,413,0
comp_9656,finance,78690,26230,6,29,636,1802,0
comp_9657,finance,95770,31923,5,24,1167,2013,0
comp_9658,energy,46570,15523,9,56,913,8260,0
comp_9659,finance,66390,33195,9,32,239,286,0
comp_9660,travel,81610,27203,5,58,293,1947,0
comp_9661,consulting,34300,17150,4,18,528,4618,1
comp_9662,consulting,28280,7070,3,49,356,747,1
comp_9663,health,48110,16037,5,43,940,6604,0
comp_9664,health,2310,770,4,49,904,8761,1
comp_9665,service,34700,8675,3,91,609,3845,1
comp_9666,retail,88310,29437,8,27,937,2764,1
comp_9667,retail,23460,7820,3,57,584,1288,1
comp_9668,IT,65760,16440,9,89,1130,2556,1
comp_9669,energy,850,425,3,47,538,543,1
comp_9670,energy,30880,15440,6,49,876,2632,0
comp_9671,energy,84500,21125,9,82,909,2696,0
comp_9672,finance,40630,10158,5,61,924,1388,0
comp_9673,consulting,91270,22818,5,82,273,3064,1
comp_9674,finance,42970,21485,6,54,1034,3749,0
comp_9675,health,83970,20992,4,54,771,2110,1
comp_9676,health,33130,11043,7,33,875,2865,0
comp_9677,finance,91500,30500,4,34,681,6622,1
comp_9678,energy,88040,29347,6,13,795,3386,1
comp_9679,health,54720,27360,3,69,613,1366,1
comp_9680,consulting,85580,21395,8,73,260,1941,1
comp_9681,travel,13510,6755,6,88,696,1938,0
comp_9682,consulting,7410,3705,4,15,1072,6109,1
comp_9683,consulting,79800,26600,7,73,110,267,1
comp_9684,service,26370,6592,5,19,363,582,1
comp_9685,retail,96520,24130,6,66,645,875,1
comp_9686,health,63640,21213,8,35,236,1489,0
comp_9687,consulting,6670,2223,9,99,598,604,1
comp_9688,health,72600,36300,6,66,146,384,0
comp_9689,travel,31480,10493,6,43,307,3293,0
comp_9690,health,70590,17648,8,67,729,3665,0
comp_9691,finance,18660,6220,5,34,919,2786,0
comp_9692,retail,15680,3920,4,46,399,643,1
comp_9693,energy,44010,11002,3,31,732,1344,1
comp_9694,gov,17490,4372,5,89,185,662,0
comp_9695,finance,53610,26805,7,38,520,781,0
comp_9696,travel,38340,12780,7,77,151,157,0
comp_9697,finance,10970,5485,8,59,991,6764,0
comp_9698,retail,38420,19210,9,71,943,1638,1
comp_9699,finance,53500,13375,5,49,658,6765,0
comp_9700,energy,84600,21150,4,41,1007,2700,1
comp_9701,finance,40060,13353,4,99,994,3322,1
comp_9702,energy,48610,12152,8,81,451,1785,0
comp_9703,consulting,95250,23812,8,78,1062,1338,1
comp_9704,health,66220,22073,9,47,679,4714,0
comp_9705,gov,38110,12703,4,23,284,2801,1
comp_9706,finance,45990,11498,6,44,534,2175,0
comp_9707,IT,63040,15760,6,13,725,1961,1
comp_9708,gov,78200,39100,9,60,1179,4127,0
comp_9709,IT,31090,7772,6,97,1199,7374,1
comp_9710,consulting,48980,12245,9,85,697,2899,1
comp_9711,service,22670,5668,3,59,1170,8399,1
comp_9712,energy,72030,36015,5,29,257,261,0
comp_9713,health,47630,23815,4,15,347,348,1
comp_9714,service,78390,26130,5,11,1172,3076,1
comp_9715,health,20800,5200,6,57,927,5213,0
comp_9716,travel,4220,2110,5,78,587,810,0
comp_9717,retail,25600,8533,3,64,1012,1175,1
comp_9718,travel,85850,42925,3,78,956,5615,1
comp_9719,consulting,27470,6868,4,10,720,1045,1
comp_9720,service,65200,21733,6,45,458,3006,0
comp_9721,energy,92420,46210,4,69,631,1306,1
comp_9722,retail,76980,25660,4,53,468,3098,1
comp_9723,energy,90880,30293,7,59,953,3992,0
comp_9724,finance,13920,3480,5,88,614,948,0
comp_9725,consulting,62430,20810,9,93,385,1469,1
comp_9726,consulting,73980,36990,6,95,497,4189,1
comp_9727,finance,35690,17845,6,32,208,1768,0
comp_9728,health,88180,44090,4,35,1121,3022,1
comp_9729,travel,85650,21412,6,78,331,2726,0
comp_9730,IT,85280,28427,6,62,1157,2061,1
comp_9731,health,98090,24522,8,68,788,831,0
comp_9732,finance,6080,2027,9,93,548,1076,0
comp_9733,service,63050,21017,4,83,458,1885,1
comp_9734,travel,50350,12588,7,11,722,907,1
comp_9735,energy,96800,48400,8,46,1146,3206,0
comp_9736,gov,70130,17532,7,67,1097,3372,0
comp_9737,energy,9440,4720,5,25,336,2313,0
comp_9738,finance,1180,393,9,34,984,2897,0
comp_9739,IT,9460,2365,6,34,934,6412,1
comp_9740,IT,56200,18733,6,42,133,176,1
comp_9741,health,80940,40470,7,67,901,5728,0
comp_9742,consulting,9780,3260,9,58,389,717,1
comp_9743,finance,6180,2060,9,81,112,250,0
comp_9744,travel,32160,16080,7,99,844,3638,0
comp_9745,travel,82070,20518,7,16,1124,10611,1
comp_9746,energy,12890,4297,7,12,1148,3375,1
comp_9747,IT,10420,5210,3,16,218,616,1
comp_9748,retail,24690,6172,9,76,1141,8901,1
comp_9749,IT,98480,49240,5,84,423,2910,1
comp_9750,consulting,77060,25687,5,19,907,2066,1
comp_9751,health,6420,3210,7,41,404,886,0
comp_9752,retail,80310,20078,9,91,384,439,1
comp_9753,IT,8110,4055,4,24,776,837,1
comp_9754,service,95670,31890,4,17,325,559,1
comp_9755,health,59150,29575,3,93,429,3007,1
comp_9756,gov,89430,44715,3,10,828,3557,1
comp_9757,energy,58190,14548,8,91,701,908,0
comp_9758,gov,30120,10040,6,11,886,3337,1
comp_9759,IT,44250,11062,5,97,179,1716,1
comp_9760,service,51590,17197,6,42,1026,2421,0
comp_9761,health,48150,24075,8,37,999,5572,0
comp_9762,travel,38460,19230,3,37,697,3908,1
comp_9763,IT,88140,29380,3,22,488,2126,1
comp_9764,IT,67050,22350,3,22,746,1429,1
comp_9765,gov,22720,11360,5,90,700,4428,0
comp_9766,consulting,37240,12413,3,23,829,4985,1
comp_9767,health,83540,20885,8,45,364,1626,0
comp_9768,gov,29440,9813,5,14,524,664,1
comp_9769,service,92460,23115,3,79,170,1446,1
comp_9770,IT,11090,3697,4,94,449,481,1
comp_9771,retail,23970,5992,6,27,403,516,1
comp_9772,retail,17940,5980,6,80,1174,6669,1
comp_9773,service,45080,15027,9,84,767,5176,0
comp_9774,gov,68730,34365,9,88,898,3696,0
comp_9775,consulting,36110,18055,9,15,214,810,1
comp_9776,gov,46990,11748,6,65,1189,3430,0
comp_9777,consulting,21410,7137,6,31,488,604,1
comp_9778,retail,96080,24020,8,37,1077,4102,1
comp_9779,finance,3030,758,4,16,337,436,1
comp_9780,energy,11120,3707,9,59,227,1025,0
comp_9781,service,42850,14283,5,70,1181,7639,0
comp_9782,gov,1640,410,4,71,1080,11893,1
comp_9783,gov,73680,36840,4,13,153,412,1
comp_9784,service,70460,17615,6,47,1034,2532,0
comp_9785,health,62020,31010,6,65,413,1351,0
comp_9786,retail,18490,6163,8,41,595,1343,1
comp_9787,gov,48080,24040,3,22,776,1313,1
comp_9788,retail,97400,24350,4,72,891,1465,1
comp_9789,IT,59100,29550,5,89,122,785,1
